competition,player.url,id,slug,player_name,nickname,firstname,lastname,gender,date_of_birth,place_of_birth,weight,height,international,twitter,instagram,country,team,team.shortname,team.foundation,team.shield,shirt_number,position,photo,stadium,stadium.image,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,away_goals,backward_passes,blocked_shots,blocks,catches,clean_sheets,clearances_off_the_line,corners_taken_incl_short_corners,corners_won,crosses_not_claimed,drops,duels,duels_lost,duels_won,fifty_fifty,forward_passes,foul_attempted_tackle,foul_won_penalty,games_played,gk_successful_distribution,gk_unsuccessful_distribution,assists,goalkeeper_smother,goals,goals_conceded,goals_conceded_inside_box,goals_conceded_outside_box,goals_from_inside_box,goals_from_outside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,headed_goals,hit_woodwork,home_goals,index,interceptions,key_passes_attempt_assists,last_man_tackle,left_foot_goals,leftside_passes,offsides,open_play_passes,other_goals,own_goal_scored,penalties_conceded,penalties_faced,penalties_off_target,penalties_saved,penalties_taken,penalty_goals,penalty_goals_conceded,punches,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,red_cards_2nd_yellow,right_foot_goals,rightside_passes,saves_from_penalty,saves_made,saves_made_caught,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,second_goal_assists,set_pieces_goals,shots_off_target_inc_woodwork,shots_on_target_inc_goals,starts,straight_red_cards,substitute_off,substitute_on,successful_corners_into_box,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_fifty_fifty,successful_launches,successful_layoffs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,tackles_won,team_games_played,through_balls,throw_ins_to_opposition_player,throw_ins_to_own_player,minutes_played,times_tackled,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,red_cards,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_corners_into_box,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_layoffs,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,winning_goal,yellow_cards
LaLiga Santander,https://www.laliga.com/en-ES/player/sobrino,1005,sobrino,Rubén Sobrino,Sobrino,Rubén,Sobrino,male,1992-06-01T00:00:00+00:00,Daimiel,73.0,185.0,False,https://twitter.com/rubensobrino1,https://instagram.com/rubensobrino19,ES,Cádiz CF,CAD,1910-09-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,21.0,Forward,https://assets.laliga.com/squad/2021/t1737/p112994/512x556/p112994_t1737_2021_1_001_000.png,Estadio Nuevo Mirandilla,https://assets.laliga.com/assets/2019/08/12/medium/ec810605f774c1a9a3ed75de01826124.png,96.0,57.0,39.0,33.0,1.0,,,93.0,6.0,1.0,,4.0,,,6.0,,,317.0,185.0,132.0,76.0,122.0,24.0,,33.0,,,1.0,,4.0,31.0,28.0,3.0,4.0,,221.0,128.0,93.0,2.0,1.0,1.0,,10.0,21.0,12.0,,,146.0,4.0,462.0,,,,,,,,,6.0,,42.0,20.0,107.0,,3.0,113.0,,,,,,,,,17.0,10.0,19.0,,10.0,14.0,,3.0,3.0,33.0,35.0,2.0,4.0,12.0,337.0,214.0,138.0,337.0,11.0,17.0,38.0,1.0,2.0,4.0,1856.0,56.0,16.0,46.0,33.0,260.0,474.0,,27.0,349.0,28.0,77.0,125.0,862.0,,11.0,11.0,23.0,5.0,1.0,14.0,99.0,37.0,111.0,,3.0
LaLiga Santander,https://www.laliga.com/en-ES/player/ruben-sanchez-3,19186,ruben-sanchez-3,Rubén Sánchez,Ruben,Rubén,Sánchez,male,2001-02-04T00:00:00+00:00,,,,False,,,ES,RCD Espanyol de Barcelona,ESP,1900-10-23T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,39.0,Midfielder,,RCDE Stadium,https://assets.laliga.com/assets/2019/06/17/medium/306cc02af120e092849ddf38954bcb3e.png,7.0,2.0,5.0,4.0,1.0,,0.0,16.0,,,,,,,2.0,,,25.0,10.0,15.0,3.0,12.0,3.0,,4.0,,,1.0,,,3.0,3.0,,,,18.0,8.0,10.0,,,,0.0,100.0,2.0,,,,17.0,,46.0,,,,,,,,,,,2.0,,4.0,,,1.0,,,,,,,,,1.0,,1.0,,,3.0,,,,3.0,3.0,,,1.0,33.0,8.0,25.0,32.0,5.0,1.0,38.0,1.0,2.0,12.0,148.0,1.0,4.0,4.0,1.0,29.0,46.0,,1.0,33.0,6.0,1.0,13.0,97.0,,9.0,9.0,,1.0,,2.0,17.0,5.0,11.0,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/r-yanez,983,r-yanez,Rubén Yáñez,R. Yáñez,Rubén,Yáñez,male,1993-10-12T00:00:00+00:00,Blanes,85.0,190.0,False,https://twitter.com/ruben_yanez1,,ES,Getafe CF,GET,1983-03-30T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2021/t1450/p110713/512x556/p110713_t1450_2021_1_001_000.png,Coliseum Alfonso Pérez,https://assets.laliga.com/assets/2019/06/17/medium/b881ba5a6846e7ccdbc3a6a75a2c5e69.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaLiga Santander,https://www.laliga.com/en-ES/player/rui-silva,5889,rui-silva,Rui Tiago Dantas da Silva,Rui Silva,Rui Tiago,Dantas da Silva,male,1994-02-07T00:00:00+00:00,Águas Santas,91.0,191.0,False,,,PT,Real Betis,BET,1907-09-12T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2021/t185/p124097/512x556/p124097_t185_2021_1_001_000.png,Estadio Benito Villamarín,https://assets.laliga.com/assets/2019/06/17/medium/f211dabccff68741a75d175307d78f59.png,4.0,,4.0,22.0,,,0.0,,,,14.0,8.0,,,,,4.0,9.0,2.0,7.0,,378.0,1.0,,22.0,221.0,59.0,,5.0,,21.0,18.0,3.0,,,5.0,2.0,3.0,,,,0.0,60.0,1.0,,,,123.0,,323.0,,,1.0,2.0,,,,,2.0,6.0,,,185.0,,,128.0,,55.0,3.0,39.0,16.0,9.0,,,,,21.0,,,1.0,,,,,,23.0,,129.0,239.0,54.0,367.0,292.0,1.0,,38.0,,,,1963.0,,17.0,1.0,3.0,213.0,629.0,,,421.0,1.0,,208.0,842.0,,,,,74.0,,203.0,156.0,52.0,5.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/ruben-vezo,1172,ruben-vezo,Rúben Miguel Nunes Vezo,Ruben Vezo,Rúben Miguel,Nunes Vezo,male,1994-04-25T00:00:00+00:00,Setúbal,80.0,182.0,False,https://twitter.com/VezoRuben,https://instagram.com/rubenvezo3,PT,Levante UD,LEV,1909-09-07T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/levante.png,14.0,Defender,https://assets.laliga.com/squad/2021/t855/p116206/512x556/p116206_t855_2021_1_001_000.png,Estadio Ciutat de València,https://assets.laliga.com/assets/2021/07/21/medium/ae79ef9d1c26baf8602706ba1acef94b.png,93.0,41.0,52.0,32.0,,,0.0,63.0,4.0,25.0,,4.0,,,3.0,,,225.0,98.0,127.0,54.0,455.0,10.0,1.0,32.0,3.0,,,,,55.0,47.0,8.0,,,132.0,57.0,75.0,1.0,,,0.0,37.0,36.0,6.0,,,362.0,,1183.0,,,1.0,,,,,,2.0,,31.0,16.0,142.0,,,367.0,,,,,,,,,10.0,4.0,27.0,,4.0,5.0,,,,5.0,27.0,9.0,,92.0,985.0,314.0,729.0,951.0,12.0,29.0,38.0,2.0,,8.0,2420.0,8.0,101.0,35.0,29.0,234.0,1247.0,,14.0,1043.0,41.0,26.0,204.0,1601.0,,6.0,6.0,3.0,27.0,,88.0,130.0,80.0,116.0,0.0,4.0
LaLiga Santander,https://www.laliga.com/en-ES/player/salva-sevilla,918,salva-sevilla,Salvador Sevilla,Salva Sevilla,Salvador,Sevilla,male,1984-03-18T00:00:00+00:00,"Berja, Almería",71.0,178.0,False,https://twitter.com/SalvaSevilla14,,ES,RCD Mallorca,MLL,1916-03-06T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/mallorca.png,8.0,Midfielder,https://assets.laliga.com/squad/2021/t181/p55354/512x556/p55354_t181_2021_1_001_000.png,Visit Mallorca Estadi,https://assets.laliga.com/assets/2019/08/07/medium/6f67f604b5025b10ef0dc14d700586ae.png,8.0,6.0,2.0,28.0,3.0,7.0,1.0,115.0,8.0,6.0,,1.0,1.0,49.0,7.0,,,72.0,38.0,34.0,28.0,356.0,10.0,,28.0,,,3.0,,5.0,28.0,23.0,5.0,4.0,1.0,64.0,32.0,32.0,1.0,,1.0,4.0,50.0,14.0,24.0,,,204.0,,859.0,,,,,,,4.0,4.0,3.0,,20.0,6.0,114.0,,5.0,272.0,,,,,,,,,10.0,8.0,17.0,,16.0,11.0,10.0,14.0,,5.0,15.0,4.0,4.0,71.0,726.0,448.0,363.0,726.0,6.0,12.0,38.0,4.0,1.0,2.0,1510.0,7.0,10.0,15.0,9.0,223.0,947.0,,18.0,797.0,18.0,8.0,150.0,1154.0,24.0,40.0,6.0,2.0,5.0,,42.0,157.0,33.0,108.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/sanchez-1,4084,sanchez-1,Salvador Sánchez Ponce,Sánchez,Salvador,Sánchez Ponce,male,1991-03-30T00:00:00+00:00,Sanlúcar de Barrameda,64.0,175.0,False,https://twitter.com/1991Salvi,https://instagram.com/salvi1991/,ES,Cádiz CF,CAD,1910-09-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,7.0,Midfielder,https://assets.laliga.com/squad/2021/t1737/p94756/512x556/p94756_t1737_2021_1_001_000.png,Estadio Nuevo Mirandilla,https://assets.laliga.com/assets/2019/08/12/medium/ec810605f774c1a9a3ed75de01826124.png,34.0,19.0,15.0,23.0,1.0,,2.0,69.0,6.0,2.0,,2.0,,2.0,13.0,,,111.0,51.0,60.0,31.0,98.0,4.0,,23.0,,,1.0,,2.0,20.0,18.0,2.0,2.0,,77.0,32.0,45.0,,,,0.0,21.0,6.0,7.0,,,77.0,1.0,277.0,,,,,,,1.0,,4.0,,31.0,15.0,78.0,1.0,2.0,35.0,,,,,,,,,6.0,8.0,17.0,,11.0,6.0,1.0,11.0,10.0,9.0,15.0,5.0,3.0,8.0,188.0,127.0,73.0,181.0,10.0,10.0,38.0,2.0,2.0,12.0,1400.0,12.0,10.0,9.0,16.0,194.0,279.0,1.0,14.0,189.0,20.0,30.0,90.0,531.0,1.0,54.0,52.0,7.0,14.0,,26.0,118.0,26.0,64.0,1.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/chukwueze,8987,chukwueze,Samuel Chukwueze,Chukwueze,Samuel,Chukwueze,male,1999-05-22T00:00:00+00:00,Umahaia,70.0,172.0,False,,,NG,Villarreal CF,VIL,1923-03-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,11.0,Midfielder,https://assets.laliga.com/squad/2021/t449/p218328/512x556/p218328_t449_2021_1_001_000.png,Estadio de la Cerámica,https://assets.laliga.com/assets/2019/10/03/medium/ac940b8f6681d614e337d20d5bf7f0a8.png,25.0,18.0,7.0,27.0,3.0,,2.0,126.0,9.0,,,1.0,,1.0,15.0,,,214.0,111.0,103.0,30.0,93.0,6.0,,27.0,,,3.0,,3.0,14.0,13.0,1.0,3.0,,189.0,93.0,96.0,,,2.0,1.0,34.0,5.0,26.0,,3.0,205.0,12.0,439.0,,,,,,,,,3.0,,24.0,7.0,57.0,,,16.0,,,,,,,,,16.0,7.0,12.0,,9.0,15.0,,2.0,2.0,67.0,15.0,1.0,4.0,10.0,330.0,230.0,103.0,321.0,4.0,9.0,38.0,9.0,1.0,4.0,1329.0,79.0,4.0,11.0,16.0,268.0,440.0,,23.0,331.0,13.0,126.0,109.0,785.0,,14.0,14.0,59.0,2.0,1.0,10.0,100.0,23.0,99.0,0.0,4.0
LaLiga Santander,https://www.laliga.com/en-ES/player/umtiti,2306,umtiti,Samuel Umtiti,Umtiti,Samuel,Umtiti,male,1993-11-14T00:00:00+00:00,Yaoundé,75.0,182.0,True,https://twitter.com/UmtitiSam,https://instagram.com/samumtiti,FR,FC Barcelona,BAR,1899-11-29T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/barcelona.png,23.0,Defender,https://assets.laliga.com/squad/2021/t178/p88580/512x556/p88580_t178_2021_1_001_000.png,Camp Nou,https://assets.laliga.com/assets/2019/06/17/medium/0623ce55ec3ee4e439ed6d24fe2ba77b.png,5.0,2.0,3.0,1.0,,,0.0,2.0,,1.0,,,,,,,,9.0,3.0,6.0,,18.0,,,1.0,,,,,,2.0,1.0,1.0,,,4.0,1.0,3.0,,,,0.0,46.0,,,,,2.0,1.0,46.0,,,,,,,,,,,1.0,,6.0,,,25.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,5.0,40.0,14.0,27.0,36.0,,2.0,38.0,,2.0,1.0,90.0,,4.0,,1.0,8.0,47.0,,,41.0,2.0,,6.0,58.0,,,,,,,,1.0,5.0,6.0,0.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/sandro,532,sandro,Sandro Ramírez,Sandro,Sandro,Ramírez,male,1995-07-09T00:00:00+00:00,Las Palmas de Gran Canaria,71.0,175.0,False,https://twitter.com/sandroramirez9,https://instagram.com/sandroramirez9/,ES,Getafe CF,GET,1983-03-30T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,12.0,Forward,https://assets.laliga.com/squad/2021/t1450/p108438/512x556/p108438_t1450_2021_1_001_000.png,Coliseum Alfonso Pérez,https://assets.laliga.com/assets/2019/06/17/medium/b881ba5a6846e7ccdbc3a6a75a2c5e69.png,37.0,23.0,14.0,29.0,,7.0,1.0,110.0,16.0,3.0,,,,5.0,17.0,,,189.0,110.0,79.0,41.0,69.0,14.0,,29.0,,,,,3.0,15.0,14.0,1.0,2.0,1.0,152.0,87.0,65.0,2.0,,,2.0,33.0,2.0,13.0,,1.0,66.0,11.0,325.0,,,,,,,,,1.0,,24.0,11.0,54.0,,2.0,97.0,,,,,,,,,21.0,13.0,19.0,,19.0,10.0,1.0,3.0,1.0,13.0,13.0,1.0,12.0,11.0,254.0,193.0,81.0,260.0,4.0,3.0,38.0,1.0,1.0,6.0,1471.0,47.0,3.0,31.0,45.0,213.0,342.0,,34.0,271.0,7.0,63.0,71.0,670.0,3.0,36.0,31.0,31.0,2.0,,4.0,92.0,15.0,67.0,0.0,7.0
LaLiga Santander,https://www.laliga.com/en-ES/player/s-mina,1068,s-mina,Santiago Mina Lorenzo,S. Mina,Santiago,Mina Lorenzo,male,1995-12-07T00:00:00+00:00,Vigo,77.0,181.0,False,https://twitter.com/SantiMina7,https://instagram.com/santimina7/,ES,RC Celta,CEL,1923-08-23T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,22.0,Forward,https://assets.laliga.com/squad/2021/t176/p150360/512x556/p150360_t176_2021_1_001_000.png,Estadio ABANCA Balaídos,https://assets.laliga.com/assets/2019/06/17/medium/0aef263ef366bd0b81369408adb27cd6.png,285.0,157.0,128.0,33.0,3.0,1.0,4.0,172.0,11.0,2.0,,5.0,,,13.0,,,478.0,274.0,204.0,85.0,146.0,26.0,2.0,33.0,,,3.0,,7.0,26.0,24.0,2.0,6.0,1.0,193.0,117.0,76.0,3.0,1.0,2.0,3.0,46.0,6.0,18.0,,2.0,129.0,10.0,627.0,,,,,,,1.0,,1.0,,38.0,26.0,105.0,,4.0,186.0,,,,,,,,,26.0,23.0,30.0,,16.0,3.0,,1.0,1.0,12.0,34.0,2.0,35.0,25.0,416.0,287.0,136.0,397.0,10.0,17.0,38.0,2.0,2.0,9.0,2378.0,43.0,21.0,53.0,39.0,337.0,633.0,,49.0,422.0,27.0,100.0,211.0,1043.0,,11.0,11.0,9.0,2.0,10.0,12.0,178.0,44.0,199.0,1.0,4.0
LaLiga Santander,https://www.laliga.com/en-ES/player/arias,2710,arias,Santiago Arias,Arias,Santiago,Arias,male,1992-01-13T00:00:00+00:00,Medellín,72.0,178.0,True,https://twitter.com/santiagoarias13,https://instagram.com/santiagoarias13/,CO,Granada CF,GRA,1931-01-01T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/granada.png,2.0,Defender,https://assets.laliga.com/squad/2021/t5683/p102383/512x556/p102383_t5683_2021_1_001_000.png,Nuevo Los Cármenes,https://assets.laliga.com/assets/2019/08/07/medium/4de53714b029bf44d86c53bd0d6835d3.png,23.0,14.0,9.0,12.0,,,0.0,21.0,,4.0,,,,,2.0,,,61.0,32.0,29.0,21.0,58.0,2.0,,12.0,,,,,1.0,9.0,8.0,1.0,1.0,,38.0,18.0,20.0,,,,1.0,17.0,5.0,5.0,,,67.0,2.0,151.0,,,,,,,,,,,6.0,4.0,23.0,,1.0,6.0,,,,,,,,,2.0,1.0,4.0,,2.0,8.0,,3.0,3.0,3.0,9.0,3.0,,8.0,118.0,69.0,53.0,111.0,7.0,5.0,38.0,,18.0,31.0,433.0,7.0,9.0,6.0,5.0,80.0,152.0,,3.0,119.0,12.0,6.0,33.0,290.0,,12.0,12.0,4.0,5.0,,8.0,33.0,12.0,25.0,1.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/santiago-arzamendia,20471,santiago-arzamendia,Santiago Arzamendia,Arzamendia,Santiago,Arzamendia,male,1997-05-05T00:00:00+00:00,,74.0,173.0,False,,,PY,Cádiz CF,CAD,1910-09-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,19.0,Defender,https://assets.laliga.com/squad/2021/t1737/p242445/512x556/p242445_t1737_2021_1_001_000.png,Estadio Nuevo Mirandilla,https://assets.laliga.com/assets/2019/08/12/medium/ec810605f774c1a9a3ed75de01826124.png,31.0,19.0,12.0,14.0,,,0.0,36.0,2.0,,,1.0,,5.0,3.0,,,77.0,44.0,33.0,16.0,51.0,4.0,,14.0,,,,,1.0,7.0,6.0,1.0,,1.0,46.0,25.0,21.0,,,,1.0,20.0,4.0,1.0,,1.0,20.0,1.0,132.0,,,,,,,,,,,10.0,6.0,36.0,,,29.0,,,,,,,,,4.0,1.0,5.0,,4.0,9.0,2.0,5.0,3.0,3.0,7.0,1.0,1.0,5.0,87.0,45.0,50.0,85.0,8.0,6.0,38.0,,2.0,10.0,462.0,13.0,6.0,6.0,4.0,92.0,136.0,,5.0,90.0,14.0,4.0,46.0,259.0,3.0,13.0,10.0,7.0,7.0,,19.0,44.0,15.0,27.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/santi-c-v,4683,santi-c-v,Santiago Comesaña,Santi C.v.,Santiago,Comesaña,male,1996-10-05T00:00:00+00:00,Vigo,75.0,184.0,False,,,ES,Rayo Vallecano,RAY,1924-05-20T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/rayo.png,6.0,Midfielder,https://assets.laliga.com/squad/2021/t184/p230071/512x556/p230071_t184_2021_1_001_000.png,Estadio de Vallecas,https://assets.laliga.com/assets/2019/08/12/medium/b86a37d70be8931c079066cc8c48817f.png,122.0,63.0,59.0,35.0,2.0,1.0,0.0,189.0,7.0,6.0,,2.0,,,6.0,,,484.0,237.0,247.0,94.0,517.0,33.0,,35.0,,,2.0,,1.0,34.0,30.0,4.0,1.0,,362.0,174.0,188.0,1.0,1.0,1.0,1.0,58.0,33.0,25.0,,,358.0,1.0,1412.0,,,,,,,,,6.0,,70.0,40.0,213.0,1.0,,400.0,,,,,,,,,20.0,5.0,32.0,,18.0,3.0,,3.0,3.0,48.0,47.0,2.0,9.0,86.0,1159.0,649.0,565.0,1125.0,31.0,56.0,38.0,3.0,,,2698.0,51.0,29.0,60.0,56.0,365.0,1464.0,1.0,25.0,1211.0,87.0,58.0,253.0,2004.0,,7.0,7.0,16.0,16.0,2.0,47.0,183.0,77.0,206.0,0.0,10.0
LaLiga Santander,https://www.laliga.com/en-ES/player/saul-2,1397,saul-2,Saul García,Saul,Saul,García,male,1994-11-09T00:00:00+00:00,Vioño de Piélagos,76.0,182.0,False,https://twitter.com/Saulgarcia3,https://instagram.com/saulgc3/,ES,Deportivo Alavés,ALA,1921-01-23T00:00:00+0000,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,12.0,Defender,https://assets.laliga.com/squad/2021/t173/p174955/512x556/p174955_t173_2021_1_001_000.png,Mendizorroza,https://assets.laliga.com/assets/2019/06/17/medium/6b906780ba96aa6689192fb9afcaac6b.png,,,,1.0,,,0.0,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,0.0,95.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,38.0,,,,3.0,,,,,2.0,3.0,,,1.0,1.0,,2.0,5.0,,,,,1.0,,1.0,2.0,,1.0,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/saul-1,671,saul-1,Saúl Ñíguez,Saúl,Saúl,Ñíguez,male,1994-11-21T00:00:00+00:00,Elche,76.0,184.0,True,https://twitter.com/saulniguez,https://instagram.com/saulniguez/,ES,Chelsea,CHE,,https://assets.laliga.com/assets/2021/03/11/medium/c866272877492082027f638c5ca88e39.png,17.0,Midfielder,,Stamford Bridge,,19.0,11.0,8.0,10.0,,,0.0,92.0,2.0,3.0,,1.0,,,2.0,,,69.0,39.0,30.0,14.0,63.0,5.0,,10.0,,,,,,6.0,5.0,1.0,,,50.0,28.0,22.0,,,,0.0,59.0,7.0,3.0,,,58.0,,319.0,,,,,,,,,1.0,,15.0,11.0,18.0,,,112.0,,,,,,,,,2.0,1.0,5.0,,2.0,5.0,,2.0,2.0,2.0,8.0,4.0,3.0,13.0,283.0,144.0,147.0,276.0,11.0,9.0,38.0,,3.0,15.0,478.0,12.0,9.0,9.0,,70.0,325.0,,3.0,289.0,20.0,13.0,36.0,445.0,,8.0,8.0,1.0,3.0,,10.0,31.0,13.0,26.0,0.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/serge-aurier,2586,serge-aurier,Serge Aurier,Serge Aurier,Serge,Aurier,male,1992-12-24T00:00:00+00:00,Ouragahio,76.0,176.0,False,,,CI,Villarreal CF,VIL,1923-03-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,25.0,Defender,,Estadio de la Cerámica,https://assets.laliga.com/assets/2019/10/03/medium/ac940b8f6681d614e337d20d5bf7f0a8.png,38.0,17.0,21.0,19.0,1.0,,0.0,90.0,4.0,7.0,,3.0,1.0,,10.0,,,105.0,50.0,55.0,25.0,267.0,10.0,,19.0,,,1.0,,,12.0,12.0,,,,67.0,33.0,34.0,,,,0.0,83.0,11.0,5.0,,,231.0,1.0,619.0,,,1.0,,,,,,3.0,,19.0,7.0,52.0,,,41.0,,,,,,,,,5.0,2.0,10.0,,2.0,9.0,,7.0,7.0,14.0,15.0,1.0,,20.0,530.0,232.0,315.0,520.0,5.0,9.0,38.0,,8.0,76.0,1003.0,16.0,22.0,15.0,6.0,154.0,629.0,,7.0,540.0,14.0,23.0,89.0,895.0,,20.0,20.0,5.0,6.0,,11.0,79.0,30.0,78.0,0.0,4.0
LaLiga Santander,https://www.laliga.com/en-ES/player/s-darder,1042,s-darder,Sergi Darder,S. Darder,Sergi,Darder,male,1993-12-22T00:00:00+00:00,Arta,71.0,180.0,False,https://twitter.com/SergiDarder,,ES,RCD Espanyol de Barcelona,ESP,1900-10-23T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,10.0,Midfielder,https://assets.laliga.com/squad/2021/t177/p169007/512x556/p169007_t177_2021_1_001_000.png,RCDE Stadium,https://assets.laliga.com/assets/2019/06/17/medium/306cc02af120e092849ddf38954bcb3e.png,28.0,16.0,12.0,36.0,8.0,,0.0,233.0,11.0,1.0,,5.0,,30.0,14.0,,,282.0,134.0,148.0,58.0,500.0,19.0,,36.0,,,9.0,,3.0,49.0,48.0,1.0,1.0,2.0,254.0,118.0,136.0,1.0,1.0,,3.0,699.0,26.0,28.0,,,414.0,,1591.0,,,,,,,,,4.0,,40.0,15.0,171.0,,2.0,503.0,,,,,,,,,16.0,17.0,36.0,,11.0,,5.0,13.0,8.0,53.0,33.0,8.0,6.0,138.0,1357.0,823.0,599.0,1271.0,23.0,22.0,38.0,8.0,,5.0,3132.0,56.0,27.0,28.0,38.0,403.0,1650.0,,33.0,1409.0,45.0,41.0,241.0,2132.0,21.0,57.0,28.0,24.0,24.0,2.0,82.0,247.0,51.0,159.0,0.0,4.0
LaLiga Santander,https://www.laliga.com/en-ES/player/sergi-guardiola,1997,sergi-guardiola,Sergio Guardiola Navarro,Sergi Guardiola,Sergio,Guardiola Navarro,male,1991-05-29T00:00:00+00:00,Manacor,78.0,184.0,False,,,ES,Rayo Vallecano,RAY,1924-05-20T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/rayo.png,16.0,Forward,https://assets.laliga.com/squad/2021/t184/p89850/512x556/p89850_t184_2021_1_001_000.png,Estadio de Vallecas,https://assets.laliga.com/assets/2019/08/12/medium/b86a37d70be8931c079066cc8c48817f.png,69.0,45.0,24.0,32.0,1.0,,3.0,118.0,15.0,2.0,,,,,20.0,,,207.0,132.0,75.0,65.0,83.0,13.0,1.0,32.0,,,2.0,,8.0,25.0,21.0,4.0,8.0,,138.0,87.0,51.0,1.0,,3.0,5.0,85.0,4.0,13.0,,7.0,110.0,14.0,365.0,,,,,,,1.0,1.0,2.0,,28.0,12.0,47.0,,1.0,73.0,,,,,,,,,18.0,18.0,20.0,,17.0,12.0,,3.0,3.0,13.0,31.0,,26.0,11.0,247.0,186.0,82.0,254.0,1.0,9.0,38.0,2.0,,2.0,1712.0,39.0,17.0,29.0,29.0,232.0,384.0,,36.0,265.0,10.0,88.0,119.0,686.0,,13.0,13.0,7.0,,8.0,4.0,115.0,17.0,115.0,2.0,3.0
